gstin,is_fraud,fraud_type,xgb_score,anomaly_score,graph_risk_score,in_circular_ring,rule_score,rule_flags,flag_count,ensemble_score,models_agreeing,risk_level,lstm_score
03ASOPG5067T5ZB,0,none,6.76,24.89,39.620000000000005,0,0,No flags,0,17.81,0,LOW,15.89
17SSMRQ9583L7ZB,0,none,6.89,17.24,42.22,0,8,2 missing return(s),1,17.99,0,LOW,15.66
24PVMMB4788T5Z9,0,none,1.94,21.87,44.54,0,8,2 missing return(s),1,18.8,0,LOW,23.3
33ESEFJ2663W2ZU,0,none,9.73,13.09,42.41,0,8,Invoice match rate 84%,1,17.91,0,LOW,15.03
07UCGNL7617G6ZU,0,none,6.34,20.27,39.96,0,8,Invoice match rate 81%,1,17.98,0,LOW,15.43
21IMWGS2169X9ZZ,0,none,7.94,18.65,44.120000000000005,0,0,No flags,0,17.73,0,LOW,15.39
05ZUOXS6825A6Z6,0,none,7.36,23.98,27.57,0,20,3 missing returns (high),1,19.67,0,LOW,29.24
01ZAHBX7975K7ZD,0,none,4.43,20.37,42.46,0,8,1 missing return(s),1,17.95,0,LOW,15.23
06RUDDB8649W6ZF,0,none,12.02,8.22,43.94,0,8,1 missing return(s),1,17.89,0,LOW,15.26
10LZXEZ2424Q6ZZ,0,none,10.96,15.36,38.29,0,8,2 missing return(s),1,17.82,0,LOW,14.44
08JWNLZ8626U9ZG,0,none,14.41,17.1,31.67,0,8,Invoice match rate 79%,1,17.89,0,LOW,15.57
11QCCYW5011B6ZN,0,none,9.67,14.15,41.23,0,8,Invoice match rate 76%,1,17.89,0,LOW,15.27
33SHIIW6333C5ZR,0,none,3.69,27.69,36.05,0,8,1 missing return(s),1,18.37,0,LOW,19.61
10VQMCF6941Z7Z4,0,none,15.82,20.23,21.74,0,16,1 missing return(s) | Invoice match rate 80%,2,18.07,0,LOW,15.27
20NZGMT6363K4ZX,0,none,1.67,21.06,38.33,0,20,3 missing returns (high),1,18.33,0,LOW,15.62
36UJRWI4651A2ZL,0,none,7.77,21.12,41.68,0,0,No flags,0,17.67,0,LOW,15.22
21EQHHV8455Q3ZE,0,none,13.63,3.73,41.27,0,16,1 missing return(s) | Invoice match rate 84%,2,18.08,0,LOW,15.3
04ONPGF6877G5ZV,0,none,6.84,14.51,39.98,0,16,2 missing return(s) | Invoice match rate 81%,2,18.75,0,LOW,21.55
04SBYXO4360F1ZB,0,none,12.02,18.44,38.43,0,0,No flags,0,17.71,0,LOW,15.89
08BCPCY7303U1ZT,0,none,7.02,18.08,40.94,0,8,Invoice match rate 85%,1,17.93,0,LOW,15.58
12SMZYQ8163P1ZK,0,none,1.48,23.7,35.86,0,20,New company (1yr) with high turnover,1,18.24,0,LOW,14.92
27DDZJK4576A8ZY,0,none,11.77,15.54,36.83,0,8,1 missing return(s),1,17.8,0,LOW,14.65
06IBERS3593T5ZY,0,none,13.25,7.03,43.23,0,8,1 missing return(s),1,17.83,0,LOW,15.2
33BZRJS8731V5Z3,0,none,11.99,7.44,44.56,0,8,1 missing return(s),1,17.76,0,LOW,14.43
29BJRSR4216M4Z0,0,none,1.06,24.79,37.68,0,16,1 missing return(s) | Invoice match rate 77%,2,18.17,0,LOW,15.52
20RIDPQ6653H2ZY,0,none,7.5,11.43,42.03,0,16,2 missing return(s) | Invoice match rate 83%,2,18.49,0,LOW,19.14
02CPHAQ9055C7Z0,0,none,1.49,25.52,45.91,0,0,No flags,0,17.77,0,LOW,16.06
32UCJOH2003Y7ZL,0,none,5.11,14.25,42.5,0,16,1 missing return(s) | Invoice match rate 84%,2,18.1,0,LOW,15.2
05ZZRMK8959Q9ZD,0,none,9.75,14.14,40.93,0,8,Invoice match rate 84%,1,17.91,0,LOW,15.94
27KXLFR4523T5ZA,0,none,12.07,7.92,39.11,0,16,1 missing return(s) | Invoice match rate 79%,2,17.98,0,LOW,14.51
33CUIEO4243L2Z7,0,none,12.82,20.0,35.52,0,0,No flags,0,17.64,0,LOW,15.84
32IKXYL3725J6ZL,0,none,5.21,24.83,24.56,0,28,Invoice match rate 85% | New company (1yr) with high turnover,2,18.43,0,LOW,15.2
22SPVSB6448B7Z1,0,none,5.47,16.41,39.83,0,16,2 missing return(s) | Invoice match rate 73%,2,18.04,0,LOW,14.63
06GMICR6713Z6Z7,0,none,4.27,18.91,43.8,0,8,Invoice match rate 78%,1,17.93,0,LOW,15.68
17SCYUB5031U2ZP,0,none,3.07,15.89,48.44,0,8,1 missing return(s),1,17.96,0,LOW,16.03
22HHIJN6033S3Z3,0,none,23.38,13.17,22.74,0,8,1 missing return(s),1,17.72,0,LOW,15.27
10MMTAK6492O7ZJ,0,none,6.6,18.12,41.2,0,8,1 missing return(s),1,17.99,0,LOW,16.8
23OMELF8632Z3Z6,0,none,4.42,47.62,19.55,0,0,No flags,0,17.5,0,LOW,13.96
03HHGAM8175N2ZW,0,none,4.26,20.57,42.02,0,8,1 missing return(s),1,17.84,0,LOW,15.17
17ZBEQK6984Y7ZC,0,none,7.53,19.44,38.56,0,8,Invoice match rate 85%,1,17.82,0,LOW,15.2
21OZXSG4969I7ZU,0,none,9.69,8.98,46.03,0,8,1 missing return(s),1,17.87,0,LOW,15.76
10UXZTW8929C1ZW,0,none,10.34,15.52,38.52,0,8,1 missing return(s),1,17.96,0,LOW,16.92
10SUBYV4412P8ZS,0,none,8.28,9.7,47.21,0,8,1 missing return(s),1,17.75,0,LOW,14.65
37GKNFG1257Q7ZI,0,none,8.57,13.57,42.97,0,8,2 missing return(s),1,17.83,0,LOW,15.45
01YGVUG7568W2ZN,0,none,4.49,17.87,44.35,0,8,2 missing return(s),1,17.84,0,LOW,15.23
15TBAAW2325T9ZG,0,none,7.74,15.25,42.4,0,8,1 missing return(s),1,17.74,0,LOW,14.56
14MIHPI4853O2Z1,0,none,11.89,13.39,38.45,0,8,2 missing return(s),1,17.69,0,LOW,14.39
11MRNOL5837H8ZX,0,none,3.31,18.73,40.3,0,16,1 missing return(s) | Invoice match rate 81%,2,18.34,0,LOW,18.05
14TDYAP8724Z7ZY,0,none,12.96,9.68,40.64,0,8,1 missing return(s),1,17.77,0,LOW,15.36
33NQAAL1063M4ZF,0,none,9.87,18.03,36.59,0,8,Invoice match rate 84%,1,17.73,0,LOW,14.69
17CDCJY7845S8Z2,0,none,4.0,14.12,43.93,0,16,1 missing return(s) | Invoice match rate 75%,2,17.99,0,LOW,14.55
20SHAYC7476U8Z2,0,none,11.54,17.05,40.03,0,0,No flags,0,17.6,0,LOW,15.76
15WIHQU0482B9Z4,0,none,8.94,11.94,44.0,0,8,2 missing return(s),1,17.82,0,LOW,15.48
09ENEYO1339S7ZL,0,none,8.57,10.36,41.27,0,16,2 missing return(s) | Invoice match rate 80%,2,18.29,0,LOW,18.0
04ZEMHA3458Z9ZI,0,none,10.15,23.28,30.92,0,8,2 missing return(s),1,17.79,0,LOW,15.44
01CTWMV5591Y1ZR,0,none,2.18,20.85,44.45,0,8,1 missing return(s),1,17.83,0,LOW,15.3
16EHKLK4883H6ZQ,0,none,3.94,14.22,43.82,0,16,1 missing return(s) | Invoice match rate 78%,2,18.03,0,LOW,15.24
32OZLXJ0333I1ZD,0,none,9.27,16.2,39.2,0,8,Invoice match rate 82%,1,17.8,0,LOW,15.54
08EXAQS3624P5Z7,1,circular_trading,0.95,23.97,43.04,0,8,1 missing return(s),1,18.03,0,LOW,17.24
14ZGYJH4371S4ZF,0,none,5.62,26.52,33.92,0,8,1 missing return(s),1,17.82,0,LOW,15.57
32JFYDK7562E5ZU,0,none,15.42,8.64,42.84,0,0,No flags,0,17.5,0,LOW,15.44
29SAMYF6761B7ZG,0,none,5.44,10.96,44.89,0,16,1 missing return(s) | Invoice match rate 84%,2,18.44,0,LOW,19.66
27WEGQU9634E1Z8,0,none,8.08,9.85,47.11,0,8,1 missing return(s),1,17.69,0,LOW,14.51
14CTXSN1814G5ZF,0,none,8.12,14.57,37.55,0,16,2 missing return(s) | Invoice match rate 74%,2,18.39,0,LOW,19.3
03SOJYK0809T7ZV,0,none,3.78,16.65,41.49,0,16,1 missing return(s) | Invoice match rate 81%,2,18.04,0,LOW,15.55
20AVWCW0021J9ZA,0,none,8.79,14.82,41.1,0,8,1 missing return(s),1,17.77,0,LOW,15.51
32YFQUM1539S2ZM,0,none,12.83,7.63,42.66,0,8,2 missing return(s),1,17.76,0,LOW,15.72
06ENPDC9587A7Z8,0,none,10.78,16.96,40.93,0,0,No flags,0,17.49,0,LOW,15.21
05ZYICK6652X8Z2,0,none,7.28,18.32,39.68,0,8,2 missing return(s),1,17.78,0,LOW,15.55
07HCVRW6281N2ZA,0,none,6.77,19.53,43.99,0,0,No flags,0,17.54,0,LOW,15.35
16AZWJZ1768P2Z4,0,none,5.79,38.81,21.29,0,8,2 missing return(s),1,17.64,0,LOW,14.04
09SPPVI9735K3ZY,0,none,2.67,30.3,38.94,0,0,No flags,0,17.56,0,LOW,15.3
21LHJHB6744K4ZX,0,none,14.28,11.73,36.42,0,8,2 missing return(s),1,17.71,0,LOW,15.53
04GWOMH2943Q4ZA,0,none,7.47,11.66,41.19,0,16,2 missing return(s) | Invoice match rate 84%,2,17.99,0,LOW,15.63
06EVKAZ6758I7Z4,0,none,8.45,14.0,42.31,0,8,1 missing return(s),1,17.7,0,LOW,14.93
12YELMX2557E5ZV,0,none,12.17,9.31,41.760000000000005,0,8,Invoice match rate 78%,1,17.69,0,LOW,15.26
03EBTOM8945X3Z4,1,circular_trading,8.03,15.08,41.77,0,8,2 missing return(s),1,18.35,0,LOW,21.52
22BBPWP9425F1ZR,0,none,5.39,17.47,35.85,0,20,New company (1yr) with high turnover,1,18.08,0,LOW,15.32
11GFYKQ7214J4ZD,0,none,11.74,14.31,30.12,0,20,3 missing returns (high),1,18.37,0,LOW,18.69
27DTHNI4569J2Z9,0,none,1.54,23.84,42.03,0,8,1 missing return(s),1,18.15,0,LOW,19.17
06YNVAG9987J8ZC,0,none,5.89,25.97,38.64,0,0,No flags,0,17.51,0,LOW,15.28
15QWTKA8894N6Z1,0,none,4.66,20.19,29.31,0,28,3 missing returns (high) | Invoice match rate 83%,2,18.33,0,LOW,15.62
07KZDJZ3498T3ZL,0,none,5.44,13.42,47.01,0,8,1 missing return(s),1,18.11,0,LOW,19.0
15NFCHH1747C8ZW,0,none,3.62,21.7,36.48,0,16,1 missing return(s) | Invoice match rate 75%,2,18.02,0,LOW,15.79
19AOSMA2361T8ZD,0,none,8.67,13.66,37.43,0,16,2 missing return(s) | Invoice match rate 80%,2,17.83,0,LOW,14.31
01KYPRD9719C8Z6,0,none,4.43,22.77,39.05,0,8,1 missing return(s),1,18.05,0,LOW,18.39
21SBNLW3039K8ZY,0,none,7.48,16.66,40.870000000000005,0,8,2 missing return(s),1,17.65,0,LOW,14.69
20HARQL9498I2Z9,0,none,20.17,12.19,27.59,0,8,Invoice match rate 81%,1,17.62,0,LOW,15.4
09XKTPZ8376U8ZW,0,none,6.72,20.99,37.56,0,8,Invoice match rate 80%,1,17.73,0,LOW,15.54
15YTEOP1092U7ZV,0,none,8.18,21.93,39.36,0,0,No flags,0,17.56,0,LOW,16.18
13YSSYN1063S3ZK,0,none,15.7,0.32,40.81,0,16,1 missing return(s) | Invoice match rate 84%,2,17.83,0,LOW,15.1
19ZETAS9278C7Z5,0,none,9.22,10.45,39.760000000000005,0,16,2 missing return(s) | Invoice match rate 78%,2,18.03,0,LOW,16.57
11AYKYJ3672K9Z6,0,none,15.55,11.86,34.25,0,8,Invoice match rate 77%,1,17.64,0,LOW,15.49
19XSICC7319V6ZL,0,none,15.24,10.04,36.49,0,8,2 missing return(s),1,17.84,0,LOW,17.47
36MFEMW2548G5ZG,0,none,11.75,18.29,33.16,0,8,Invoice match rate 81%,1,17.64,0,LOW,15.2
22EVRUG4250B6ZO,0,none,1.22,15.64,43.28,0,20,3 missing returns (high),1,18.14,0,LOW,16.1
06HTXEN7086U7ZG,0,none,10.92,16.67,35.879999999999995,0,8,2 missing return(s),1,17.7,0,LOW,15.83
22WULBH3386F7ZB,0,none,3.84,14.99,35.47,0,28,1 missing return(s) | New company (1yr) with high turnover,2,18.26,0,LOW,15.28
12QNNMX3373P3ZU,0,none,11.48,8.04,38.88,0,16,2 missing return(s) | Invoice match rate 83%,2,17.75,0,LOW,14.21
22JNZCJ4598Z5ZE,0,none,5.78,25.5,34.19,0,8,2 missing return(s),1,17.8,0,LOW,16.54
33EPIFQ6404P7ZT,0,none,5.78,23.11,36.510000000000005,0,8,Invoice match rate 85%,1,17.66,0,LOW,15.3
22NZNSG9610Z9Z7,0,none,1.52,22.75,42.85,0,8,2 missing return(s),1,17.71,0,LOW,15.4
10AWAWK3341C2ZU,0,none,9.43,8.72,45.8,0,8,1 missing return(s),1,17.63,0,LOW,15.28
21QJKJE5193T1ZT,0,none,4.83,25.7,40.07,0,0,No flags,0,17.39,0,LOW,14.74
29VFTZJ2544X1ZB,0,none,9.84,10.78,43.11,0,8,1 missing return(s),1,17.75,0,LOW,16.62
24ZIKTN1214E2ZD,0,none,3.8,17.64,44.69,0,8,Invoice match rate 79%,1,17.67,0,LOW,15.39
20GOCPA2129R1ZG,0,none,15.09,9.5,37.010000000000005,0,8,1 missing return(s),1,17.55,0,LOW,15.07
11YQLOR8399E6Z8,0,none,18.2,8.59,38.36,0,0,No flags,0,17.29,0,LOW,15.05
03TILIA7720Z5Z1,0,none,16.99,5.25,38.59,0,8,Invoice match rate 81%,1,17.54,0,LOW,15.2
03VNNGN8355O3ZM,0,none,7.31,15.41,46.79,0,0,No flags,0,17.43,0,LOW,15.55
29JRRTX4050P3ZG,0,none,12.46,15.4,39.54,0,0,No flags,0,17.36,0,LOW,15.38
05JFBXU2339G7Z4,0,none,6.41,20.94,37.68,0,8,1 missing return(s),1,17.61,0,LOW,15.09
12OBGSD5567X1ZU,0,none,9.78,17.28,36.59,0,8,1 missing return(s),1,17.75,0,LOW,16.8
16TKTYU5148Z9ZF,0,none,10.05,13.47,40.010000000000005,0,8,1 missing return(s),1,17.61,0,LOW,15.51
05GNARA6554P9ZI,0,none,5.38,21.38,38.57,0,8,Invoice match rate 77%,1,17.65,0,LOW,15.63
09IJIVD1052V1ZG,0,none,12.47,7.26,42.77,0,8,1 missing return(s),1,17.49,0,LOW,14.67
33SNRXL9781S2ZM,0,none,15.78,9.16,36.18,0,8,2 missing return(s),1,17.88,0,LOW,18.91
16ALGBZ4534Z3Z1,0,none,15.22,15.09,26.25,0,16,1 missing return(s) | Invoice match rate 81%,2,17.86,0,LOW,16.35
19LZOIS1677P2Z3,0,none,6.08,15.12,48.55,0,0,No flags,0,17.4,0,LOW,15.65
18JEXXD5573E9ZP,0,none,19.17,0.4,40.17,0,8,1 missing return(s),1,17.49,0,LOW,15.38
11UPVAU4060P7ZG,0,none,3.27,16.98,45.79,0,8,2 missing return(s),1,17.8,0,LOW,17.29
12ULQEG0153H5ZR,0,none,14.18,10.38,41.92,0,0,No flags,0,17.29,0,LOW,15.32
01DJCMH8069U9ZH,0,none,5.5,15.26,44.35,0,8,2 missing return(s),1,17.6,0,LOW,15.6
07VOYUT6049X9ZY,0,none,2.28,23.29,45.63,0,0,No flags,0,17.51,0,LOW,16.62
19UKWOZ8842Z2ZD,0,none,2.2,20.27,36.72,0,20,3 missing returns (high),1,17.93,0,LOW,15.32
13UINOK1687P7ZG,0,none,7.71,26.74,34.53,0,0,No flags,0,17.36,0,LOW,15.64
33HYBHA5539R8ZI,0,none,10.11,19.24,38.7,0,0,No flags,0,17.4,0,LOW,16.24
01QGSLZ7314T5ZI,0,none,2.06,19.01,45.4,0,8,Invoice match rate 82%,1,17.59,0,LOW,15.25
22YBCHZ6798X2ZE,0,none,8.68,3.72,46.55,0,16,1 missing return(s) | Invoice match rate 83%,2,17.69,0,LOW,14.64
08HQJPQ9242D5ZX,0,none,6.74,22.12,30.87,0,16,1 missing return(s) | Invoice match rate 77%,2,18.06,0,LOW,18.18
29AEJID8394J3ZX,0,none,7.92,11.69,44.46,0,8,1 missing return(s),1,17.54,0,LOW,15.29
09AAQAH4121L9Z3,0,none,1.48,34.62,35.33,0,0,No flags,0,17.49,0,LOW,16.53
29XQZWY2588K6Z7,0,none,13.69,12.79,40.07,0,0,No flags,0,17.26,0,LOW,15.25
06DVXBL4642R1ZL,0,none,4.45,14.52,46.47,0,8,1 missing return(s),1,17.59,0,LOW,15.56
11VLZXC4464T7ZN,0,none,4.96,15.8,44.47,0,8,2 missing return(s),1,17.64,0,LOW,16.12
32RARRD0928F3Z1,0,none,25.43,9.48,26.93,0,0,No flags,0,17.2,0,LOW,15.61
16CMGQN8164N1Z1,0,none,7.72,8.79,42.77,0,16,1 missing return(s) | Invoice match rate 84%,2,17.9,0,LOW,16.81
02RLGST4897I9ZU,0,none,7.12,12.35,40.05,0,16,2 missing return(s) | Invoice match rate 76%,2,17.58,0,LOW,13.58
32MZLGA6720R4ZT,0,none,3.22,19.92,42.68,0,8,2 missing return(s),1,17.79,0,LOW,17.7
06UGHHO5766M3Z2,0,none,7.36,10.51,46.29,0,8,1 missing return(s),1,17.6,0,LOW,16.21
06IIYJL7196Q4Z5,0,none,8.22,21.3,34.33,0,8,2 missing return(s),1,17.55,0,LOW,15.61
07KCFVY7344R3ZS,0,none,9.52,16.14,30.42,0,20,3 missing returns (high),1,18.12,0,LOW,18.2
20RTRBT3742W3ZZ,0,none,9.52,11.82,37.13,0,16,1 missing return(s) | Invoice match rate 83%,2,17.9,0,LOW,17.12
14IDAKJ3146F6Z9,0,none,12.07,12.07,38.120000000000005,0,8,Invoice match rate 77%,1,17.42,0,LOW,14.73
20ATQOK6279H6Z0,0,none,4.65,15.77,37.57,0,20,3 missing returns (high),1,18.02,0,LOW,16.91
10UIMJO6248J6Z7,0,none,7.95,15.03,36.05,0,16,1 missing return(s) | Invoice match rate 82%,2,17.74,0,LOW,15.58
04HRUTA5822Z4Z9,0,none,2.84,26.31,36.73,0,8,Invoice match rate 80%,1,17.57,0,LOW,15.66
03YDVZB1498Q3ZD,0,none,8.35,12.49,42.78,0,8,1 missing return(s),1,17.76,0,LOW,18.13
10AUQFD1438H1ZW,0,none,15.47,7.2,38.11,0,8,Invoice match rate 83%,1,17.5,0,LOW,16.11
33IHNWV7632V7ZP,0,none,5.33,28.5,31.01,0,8,Invoice match rate 83%,1,17.48,0,LOW,15.09
27UFUOI4388C6ZW,0,none,4.36,13.43,40.18,0,20,3 missing returns (high),1,18.18,0,LOW,18.79
16TAAHJ0318E2ZZ,0,none,3.49,16.17,45.870000000000005,0,8,Invoice match rate 77%,1,17.43,0,LOW,14.51
21GSEVX4571V8ZN,0,none,15.59,2.4,42.69,0,8,Invoice match rate 83%,1,17.44,0,LOW,15.63
01HUIZI6182G8ZN,0,none,11.84,18.77,26.76,0,16,1 missing return(s) | Invoice match rate 83%,2,17.66,0,LOW,15.35
04AITIZ3426J4ZE,0,none,7.23,18.31,38.5,0,8,1 missing return(s),1,17.43,0,LOW,14.82
11UBQNF7396E4ZG,0,none,14.26,14.82,32.09,0,8,Invoice match rate 84%,1,17.42,0,LOW,15.42
01EEABN4300U9Z4,0,none,6.56,23.51,38.99,0,0,No flags,0,17.21,0,LOW,14.96
24GRYKN2511G2Z9,0,none,10.31,8.1,44.36,0,8,1 missing return(s),1,17.58,0,LOW,16.67
02BGXFB5463N9ZQ,0,none,4.94,20.45,34.68,0,16,1 missing return(s) | Invoice match rate 81%,2,18.08,0,LOW,19.06
03XVLCK9489C7ZY,0,none,3.86,21.35,35.29,0,16,2 missing return(s) | Invoice match rate 81%,2,17.65,0,LOW,14.69
06FSTHZ7371B7ZI,0,none,2.38,27.44,36.07,0,8,1 missing return(s),1,17.6,0,LOW,16.36
36QTDFS5405J8Z8,0,none,1.12,19.91,45.32,0,8,Invoice match rate 77%,1,17.51,0,LOW,15.41
32RDGYB9053H1ZK,0,none,5.71,17.44,41.33,0,8,2 missing return(s),1,17.68,0,LOW,17.56
04TWFOT8688L8ZD,0,none,4.68,23.64,36.56,0,8,Invoice match rate 77%,1,17.45,0,LOW,15.22
16ZCFCC0244U2ZA,0,none,12.92,6.49,42.2,0,8,2 missing return(s),1,17.36,0,LOW,14.95
14TAGQS9246H1Z6,0,none,4.77,21.44,38.65,0,8,2 missing return(s),1,17.27,0,LOW,13.43
24JQYNJ9987S5Z5,0,none,10.89,12.4,39.13,0,8,1 missing return(s),1,17.4,0,LOW,15.13
15JAAOC1575D2Z3,0,none,3.56,26.11,35.629999999999995,0,8,Invoice match rate 82%,1,17.49,0,LOW,15.56
09EWJXU2565C2Z1,0,none,12.52,2.53,41.88,0,16,1 missing return(s) | Invoice match rate 83%,2,17.7,0,LOW,16.09
32JUOYJ4418Q8ZS,0,none,6.54,12.52,45.04,0,8,1 missing return(s),1,17.55,0,LOW,16.41
10KSIPV9446J7ZU,0,none,12.39,6.85,42.52,0,8,1 missing return(s),1,17.39,0,LOW,15.3
14YDUTW9660Q1ZU,0,none,5.9,11.64,46.8,0,8,1 missing return(s),1,17.35,0,LOW,14.44
05PUIDK5148G3Z3,0,none,11.7,7.9,37.64,0,16,1 missing return(s) | Invoice match rate 85%,2,17.76,0,LOW,16.69
36SSMPV3587Q6Z0,0,none,6.33,13.53,49.14,0,0,No flags,0,17.21,0,LOW,15.26
33YCCAA0020O7ZK,0,none,8.84,10.53,43.77,0,8,1 missing return(s),1,17.39,0,LOW,15.16
06RXCTF1128I9Z9,0,none,4.86,21.14,38.72,0,8,Invoice match rate 81%,1,17.35,0,LOW,14.39
09DNJKU7217H8ZL,0,none,3.24,20.87,34.05,0,20,3 missing returns (high),1,18.56,0,LOW,23.03
33XERQI8015Z6ZY,0,none,2.42,27.02,36.25,0,8,2 missing return(s),1,17.51,0,LOW,15.83
10RIVCS1788T5Z5,0,none,11.01,10.21,40.96,0,8,Invoice match rate 83%,1,17.46,0,LOW,16.24
03TMQOF6475U9ZQ,0,none,6.84,12.9,39.34,0,16,1 missing return(s) | Invoice match rate 80%,2,17.58,0,LOW,14.8
21OXKGU3843H6Z8,0,none,0.49,47.94,17.96,0,8,Invoice match rate 77%,1,17.4,0,LOW,14.79
18INIDH1332N8ZQ,0,none,12.27,12.71,41.53,0,0,No flags,0,17.14,0,LOW,15.24
37OYIIY6603H7ZT,0,none,4.75,31.18,33.54,0,0,No flags,0,17.23,0,LOW,15.62
08SXSRO3258E5Z3,0,none,12.75,14.46,34.24,0,8,1 missing return(s),1,17.61,0,LOW,17.94
22NUIUQ0656E2Z3,0,none,4.56,20.64,44.32,0,0,No flags,0,17.19,0,LOW,15.28
21NUDXQ0349B5ZL,0,none,4.76,10.66,44.45,0,16,1 missing return(s) | Invoice match rate 75%,2,17.59,0,LOW,14.78
23WCWLV4692W9ZG,0,none,8.48,7.77,42.07,0,16,1 missing return(s) | Invoice match rate 82%,2,17.6,0,LOW,15.34
14JRQBO1842T5Z8,0,none,7.27,19.78,41.35,0,0,No flags,0,17.14,0,LOW,15.12
18JAQJE0872X2Z8,0,none,8.04,9.09,46.16,0,8,2 missing return(s),1,17.29,0,LOW,14.48
14KLJOP2824O3ZD,0,none,11.34,7.44,43.2,0,8,Invoice match rate 83%,1,17.35,0,LOW,15.32
01TRGOB6689N6ZR,0,none,0.59,24.81,36.08,0,16,1 missing return(s) | Invoice match rate 82%,2,17.69,0,LOW,15.6
05GMYJO2745M4ZQ,0,none,5.85,19.27,39.04,0,8,Invoice match rate 84%,1,17.35,0,LOW,14.91
08NCRAJ9620E6ZO,0,none,22.26,6.02,29.31,0,8,Invoice match rate 83%,1,17.19,0,LOW,14.64
29SFJXM5648Y1ZN,0,none,7.66,8.59,42.370000000000005,0,16,2 missing return(s) | Invoice match rate 82%,2,17.55,0,LOW,14.83
15QEMZF9491I8ZA,0,none,3.77,20.51,33.51,0,20,3 missing returns (high),1,17.82,0,LOW,16.02
37DWMQM3234O6Z4,0,none,8.73,19.16,39.88,0,0,No flags,0,17.18,0,LOW,15.73
23CBVII0591N3ZM,0,none,14.74,12.05,38.55,0,0,No flags,0,17.08,0,LOW,15.29
22OXZWE9335I5ZM,0,none,1.95,18.69,45.010000000000005,0,8,1 missing return(s),1,17.41,0,LOW,15.33
08HKTIO1325F4Z5,0,none,5.55,15.44,43.25,0,8,1 missing return(s),1,17.4,0,LOW,15.48
03JRWCV4654K1ZT,0,none,4.4,12.78,42.68,0,16,2 missing return(s) | Invoice match rate 81%,2,17.64,0,LOW,15.63
07JXPCO4022W9Z0,0,none,3.19,23.82,30.93,0,20,3 missing returns (high),1,18.04,0,LOW,18.37
37PROML2300K9ZM,0,none,8.91,19.68,39.010000000000005,0,0,No flags,0,17.12,0,LOW,15.31
24JSKSD5553H4ZV,0,none,10.05,11.48,40.82,0,8,Invoice match rate 82%,1,17.34,0,LOW,15.34
22AZYOA0024T2ZC,0,none,1.38,22.54,41.88,0,8,1 missing return(s),1,17.27,0,LOW,13.99
22JCRWU1911N7Z1,0,none,3.2,19.45,37.6,0,16,1 missing return(s) | Invoice match rate 79%,2,17.74,0,LOW,16.73
16OCQTS1349H9ZI,0,none,5.95,12.54,38.24,0,20,3 missing returns (high),1,18.02,0,LOW,18.63
37EMOUV8578Q4ZV,0,none,10.64,10.36,41.05,0,8,1 missing return(s),1,17.34,0,LOW,15.53
06LVPAN9904Q2ZS,0,none,1.27,15.67,41.620000000000005,0,20,3 missing returns (high),1,17.72,0,LOW,15.33
18GSFRA4156W3Z0,0,none,6.07,13.4,44.39,0,8,1 missing return(s),1,17.33,0,LOW,15.2
15ROYRE9538Z7ZV,0,none,11.56,11.91,42.98,0,0,No flags,0,17.15,0,LOW,16.09
27ERFRK4457J7ZV,0,none,7.67,12.39,43.16,0,8,1 missing return(s),1,17.33,0,LOW,15.3
36XSXLZ4858N9ZX,0,none,0.48,25.46,40.120000000000005,0,8,2 missing return(s),1,17.95,0,LOW,21.0
09EOBVE5723A7Z6,0,none,4.46,13.56,46.45,0,8,1 missing return(s),1,17.36,0,LOW,15.41
03SSMDK9706T1ZP,0,none,4.55,14.02,45.85,0,8,Invoice match rate 84%,1,17.34,0,LOW,15.26
10HEYXC9129X6Z7,0,none,4.9,17.83,24.73,0,36,2 missing return(s) | Invoice match rate 82% | New company (1yr) with high turnover,3,18.33,0,LOW,17.39
20AAJWQ9968R4ZI,0,none,3.78,13.76,47.19,0,8,Invoice match rate 81%,1,17.41,0,LOW,15.83
02YWBJH0140V3ZO,0,none,2.24,16.53,41.79,0,16,1 missing return(s) | Invoice match rate 76%,2,17.71,0,LOW,16.45
18WYPFU0835Y1Z3,0,none,5.7,16.99,41.22,0,8,1 missing return(s),1,17.33,0,LOW,15.32
09ZCBJJ2139N5ZN,0,none,15.02,17.04,32.95,0,0,No flags,0,17.02,0,LOW,15.2
06XHMNG2326B4ZL,0,none,4.05,22.24,38.28,0,8,1 missing return(s),1,17.35,0,LOW,15.39
21BJENC4356L8ZM,0,none,0.51,28.71,31.95,0,16,1 missing return(s) | Invoice match rate 81%,2,17.86,0,LOW,18.06
29YKOHX8384B5ZM,0,none,5.49,15.96,37.7,0,16,1 missing return(s) | Invoice match rate 74%,2,17.57,0,LOW,15.56
05UTMAK1865K8ZT,0,none,10.02,11.91,40.24,0,8,1 missing return(s),1,17.21,0,LOW,14.47
09FYZVY3584Q3Z4,0,none,1.11,16.09,43.68,0,16,1 missing return(s) | Invoice match rate 75%,2,17.52,0,LOW,14.8
33RPYYX7482Z1Z6,0,none,7.71,11.73,38.79,0,16,1 missing return(s) | Invoice match rate 76%,2,17.84,0,LOW,18.53
23UBNKV3841S9Z9,0,none,2.42,20.7,37.24,0,16,1 missing return(s) | Invoice match rate 77%,2,17.58,0,LOW,15.45
